ancillary_purchase_id,booking_id,item_id,item_type,item_name,quantity,unit_price_usd,total_price_usd
ANCP0010376,BKG010168,ANC10,priority,Priority Boarding,1,13.33,13.33
ANCP0010377,BKG010168,ANC11,priority,Fast Track Security,1,16.67,16.67
ANCP0010378,BKG010169,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010379,BKG010170,ANC11,priority,Fast Track Security,1,12.0,12.0
ANCP0010380,BKG010171,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0010381,BKG010172,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010382,BKG010173,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010383,BKG010174,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010384,BKG010175,ANC08,lounge,Lounge Access ABJ,1,48.0,48.0
ANCP0010385,BKG010176,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010386,BKG010177,ANC10,priority,Priority Boarding,1,16.0,16.0
ANCP0010387,BKG010177,ANC11,priority,Fast Track Security,1,20.0,20.0
ANCP0010388,BKG010179,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0010389,BKG010180,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010390,BKG010181,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0010391,BKG010182,ANC06,meal,Hot Meal Upgrade,1,14.4,14.4
ANCP0010392,BKG010182,ANC01,baggage,Extra Bag 23kg,1,33.6,33.6
ANCP0010393,BKG010184,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010394,BKG010185,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010395,BKG010186,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010396,BKG010188,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010397,BKG010189,ANC04,seat,Preferred Seat,1,13.71,13.71
ANCP0010398,BKG010189,ANC08,lounge,Lounge Access ABJ,1,34.29,34.29
ANCP0010399,BKG010190,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0010400,BKG010190,ANC01,baggage,Extra Bag 23kg,1,24.42,24.42
ANCP0010401,BKG010191,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010402,BKG010192,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010403,BKG010193,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010404,BKG010194,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010405,BKG010195,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010406,BKG010197,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010407,BKG010198,ANC11,priority,Fast Track Security,1,16.67,16.67
ANCP0010408,BKG010198,ANC10,priority,Priority Boarding,1,13.33,13.33
ANCP0010409,BKG010199,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010410,BKG010201,ANC04,seat,Preferred Seat,1,24.92,24.92
ANCP0010411,BKG010201,ANC03,seat,Standard Seat,1,11.08,11.08
ANCP0010412,BKG010203,ANC05,seat,Extra Legroom Seat,1,35.74,35.74
ANCP0010413,BKG010203,ANC10,priority,Priority Boarding,1,12.26,12.26
ANCP0010414,BKG010204,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0010415,BKG010204,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0010416,BKG010205,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010417,BKG010206,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0010418,BKG010207,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010419,BKG010208,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010420,BKG010209,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010421,BKG010210,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0010422,BKG010211,ANC10,priority,Priority Boarding,1,28.8,28.8
ANCP0010423,BKG010211,ANC03,seat,Standard Seat,1,19.2,19.2
ANCP0010424,BKG010212,ANC11,priority,Fast Track Security,1,12.0,12.0
ANCP0010425,BKG010213,ANC06,meal,Hot Meal Upgrade,1,13.64,13.64
ANCP0010426,BKG010213,ANC04,seat,Preferred Seat,1,16.36,16.36
ANCP0010427,BKG010214,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010428,BKG010215,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0010429,BKG010218,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010430,BKG010220,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010431,BKG010221,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0010432,BKG010221,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0010433,BKG010222,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0010434,BKG010223,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010435,BKG010224,ANC11,priority,Fast Track Security,1,10.8,10.8
ANCP0010436,BKG010224,ANC05,seat,Extra Legroom Seat,1,25.2,25.2
ANCP0010437,BKG010225,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0010438,BKG010225,ANC01,baggage,Extra Bag 23kg,1,24.42,24.42
ANCP0010439,BKG010226,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0010440,BKG010227,ANC04,seat,Preferred Seat,1,24.92,24.92
ANCP0010441,BKG010227,ANC03,seat,Standard Seat,1,11.08,11.08
ANCP0010442,BKG010228,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0010443,BKG010229,ANC08,lounge,Lounge Access ABJ,1,48.0,48.0
ANCP0010444,BKG010230,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010445,BKG010232,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010446,BKG010233,ANC08,lounge,Lounge Access ABJ,1,48.0,48.0
ANCP0010447,BKG010234,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010448,BKG010235,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010449,BKG010236,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010450,BKG010237,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010451,BKG010238,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010452,BKG010239,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0010453,BKG010239,ANC01,baggage,Extra Bag 23kg,1,24.42,24.42
ANCP0010454,BKG010240,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0010455,BKG010241,ANC04,seat,Preferred Seat,1,16.36,16.36
ANCP0010456,BKG010241,ANC06,meal,Hot Meal Upgrade,1,13.64,13.64
ANCP0010457,BKG010243,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010458,BKG010244,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0010459,BKG010245,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010460,BKG010248,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010461,BKG010249,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0010462,BKG010249,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0010463,BKG010250,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010464,BKG010251,ANC07,meal,Premium Meal,1,18.0,18.0
ANCP0010465,BKG010254,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0010466,BKG010256,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010467,BKG010257,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010468,BKG010258,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010469,BKG010259,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010470,BKG010260,ANC10,priority,Priority Boarding,1,11.68,11.68
ANCP0010471,BKG010260,ANC07,meal,Premium Meal,1,24.32,24.32
ANCP0010472,BKG010261,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0010473,BKG010262,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010474,BKG010263,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010475,BKG010264,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0010476,BKG010267,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010477,BKG010268,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010478,BKG010269,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0010479,BKG010269,ANC01,baggage,Extra Bag 23kg,1,24.42,24.42
ANCP0010480,BKG010270,ANC06,meal,Hot Meal Upgrade,1,11.25,11.25
ANCP0010481,BKG010270,ANC07,meal,Premium Meal,1,18.75,18.75
ANCP0010482,BKG010273,ANC07,meal,Premium Meal,1,18.0,18.0
ANCP0010483,BKG010275,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0010484,BKG010276,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010485,BKG010277,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0010486,BKG010278,ANC02,baggage,Extra Bag 32kg,1,48.0,48.0
ANCP0010487,BKG010279,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010488,BKG010280,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010489,BKG010281,ANC04,seat,Preferred Seat,1,16.36,16.36
ANCP0010490,BKG010281,ANC11,priority,Fast Track Security,1,13.64,13.64
ANCP0010491,BKG010283,ANC07,meal,Premium Meal,1,18.0,18.0
ANCP0010492,BKG010286,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010493,BKG010287,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0010494,BKG010288,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010495,BKG010289,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010496,BKG010290,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010497,BKG010291,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010498,BKG010291,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010499,BKG010292,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010500,BKG010295,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0010501,BKG010296,ANC07,meal,Premium Meal,1,18.0,18.0
ANCP0010502,BKG010297,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010503,BKG010298,ANC08,lounge,Lounge Access ABJ,1,30.0,30.0
ANCP0010504,BKG010299,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0010505,BKG010300,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010506,BKG010301,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010507,BKG010302,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010508,BKG010304,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010509,BKG010306,ANC03,seat,Standard Seat,1,12.52,12.52
ANCP0010510,BKG010306,ANC11,priority,Fast Track Security,1,23.48,23.48
ANCP0010511,BKG010307,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0010512,BKG010307,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0010513,BKG010309,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0010514,BKG010309,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0010515,BKG010310,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010516,BKG010311,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010517,BKG010312,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0010518,BKG010313,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010519,BKG010314,ANC10,priority,Priority Boarding,1,15.0,15.0
ANCP0010520,BKG010314,ANC10,priority,Priority Boarding,1,15.0,15.0
ANCP0010521,BKG010317,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0010522,BKG010318,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0010523,BKG010320,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010524,BKG010321,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010525,BKG010322,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010526,BKG010323,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0010527,BKG010324,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010528,BKG010325,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0010529,BKG010326,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010530,BKG010327,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0010531,BKG010329,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0010532,BKG010329,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010533,BKG010330,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010534,BKG010331,ANC05,seat,Extra Legroom Seat,1,33.6,33.6
ANCP0010535,BKG010331,ANC11,priority,Fast Track Security,1,14.4,14.4
ANCP0010536,BKG010332,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010537,BKG010334,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010538,BKG010335,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010539,BKG010336,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010540,BKG010338,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0010541,BKG010338,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0010542,BKG010339,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0010543,BKG010340,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010544,BKG010342,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010545,BKG010343,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010546,BKG010345,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010547,BKG010346,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0010548,BKG010347,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010549,BKG010348,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010550,BKG010349,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010551,BKG010350,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010552,BKG010351,ANC03,seat,Standard Seat,1,6.7,6.7
ANCP0010553,BKG010351,ANC01,baggage,Extra Bag 23kg,1,29.3,29.3
ANCP0010554,BKG010352,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010555,BKG010353,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010556,BKG010354,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0010557,BKG010354,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0010558,BKG010358,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010559,BKG010359,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010560,BKG010361,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010561,BKG010361,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010562,BKG010362,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010563,BKG010363,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010564,BKG010364,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0010565,BKG010364,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0010566,BKG010365,ANC02,baggage,Extra Bag 32kg,1,48.0,48.0
ANCP0010567,BKG010366,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010568,BKG010367,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010569,BKG010368,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010570,BKG010369,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010571,BKG010370,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0010572,BKG010371,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010573,BKG010372,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010574,BKG010373,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010575,BKG010374,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0010576,BKG010374,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0010577,BKG010376,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010578,BKG010377,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0010579,BKG010377,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010580,BKG010378,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010581,BKG010379,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0010582,BKG010379,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010583,BKG010380,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0010584,BKG010380,ANC01,baggage,Extra Bag 23kg,1,24.42,24.42
ANCP0010585,BKG010381,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010586,BKG010382,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010587,BKG010383,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010588,BKG010384,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010589,BKG010385,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010590,BKG010387,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010591,BKG010389,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010592,BKG010389,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0010593,BKG010390,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010594,BKG010391,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010595,BKG010392,ANC03,seat,Standard Seat,1,11.08,11.08
ANCP0010596,BKG010392,ANC04,seat,Preferred Seat,1,24.92,24.92
ANCP0010597,BKG010394,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0010598,BKG010395,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010599,BKG010395,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0010600,BKG010396,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010601,BKG010397,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010602,BKG010398,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010603,BKG010398,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010604,BKG010400,ANC01,baggage,Extra Bag 23kg,1,39.07,39.07
ANCP0010605,BKG010400,ANC03,seat,Standard Seat,1,8.93,8.93
ANCP0010606,BKG010401,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0010607,BKG010401,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0010608,BKG010402,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010609,BKG010403,ANC03,seat,Standard Seat,1,8.93,8.93
ANCP0010610,BKG010403,ANC01,baggage,Extra Bag 23kg,1,39.07,39.07
ANCP0010611,BKG010404,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010612,BKG010405,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010613,BKG010406,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010614,BKG010407,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0010615,BKG010407,ANC01,baggage,Extra Bag 23kg,1,24.42,24.42
ANCP0010616,BKG010408,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010617,BKG010409,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0010618,BKG010409,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0010619,BKG010411,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010620,BKG010413,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010621,BKG010414,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010622,BKG010414,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010623,BKG010415,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0010624,BKG010415,ANC01,baggage,Extra Bag 23kg,1,24.42,24.42
ANCP0010625,BKG010417,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010626,BKG010419,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010627,BKG010420,ANC03,seat,Standard Seat,1,6.7,6.7
ANCP0010628,BKG010420,ANC01,baggage,Extra Bag 23kg,1,29.3,29.3
ANCP0010629,BKG010422,ANC04,seat,Preferred Seat,1,28.8,28.8
ANCP0010630,BKG010422,ANC10,priority,Priority Boarding,1,19.2,19.2
ANCP0010631,BKG010423,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010632,BKG010424,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010633,BKG010426,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010634,BKG010428,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010635,BKG010429,ANC06,meal,Hot Meal Upgrade,1,10.8,10.8
ANCP0010636,BKG010429,ANC01,baggage,Extra Bag 23kg,1,25.2,25.2
ANCP0010637,BKG010430,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0010638,BKG010431,ANC01,baggage,Extra Bag 23kg,1,31.7,31.7
ANCP0010639,BKG010431,ANC04,seat,Preferred Seat,1,16.3,16.3
ANCP0010640,BKG010432,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010641,BKG010434,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010642,BKG010435,ANC03,seat,Standard Seat,1,6.62,6.62
ANCP0010643,BKG010435,ANC02,baggage,Extra Bag 32kg,1,41.38,41.38
ANCP0010644,BKG010436,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010645,BKG010437,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0010646,BKG010439,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0010647,BKG010441,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010648,BKG010442,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0010649,BKG010443,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010650,BKG010444,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0010651,BKG010445,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010652,BKG010446,ANC10,priority,Priority Boarding,1,13.33,13.33
ANCP0010653,BKG010446,ANC06,meal,Hot Meal Upgrade,1,16.67,16.67
ANCP0010654,BKG010447,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010655,BKG010448,ANC05,seat,Extra Legroom Seat,1,31.7,31.7
ANCP0010656,BKG010448,ANC04,seat,Preferred Seat,1,16.3,16.3
ANCP0010657,BKG010449,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010658,BKG010450,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010659,BKG010451,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010660,BKG010452,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010661,BKG010453,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0010662,BKG010454,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010663,BKG010454,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010664,BKG010456,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0010665,BKG010457,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010666,BKG010458,ANC11,priority,Fast Track Security,1,15.0,15.0
ANCP0010667,BKG010458,ANC11,priority,Fast Track Security,1,15.0,15.0
ANCP0010668,BKG010459,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010669,BKG010460,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0010670,BKG010461,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010671,BKG010462,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010672,BKG010462,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0010673,BKG010463,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010674,BKG010464,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010675,BKG010465,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010676,BKG010466,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010677,BKG010467,ANC11,priority,Fast Track Security,1,13.64,13.64
ANCP0010678,BKG010467,ANC04,seat,Preferred Seat,1,16.36,16.36
ANCP0010679,BKG010469,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0010680,BKG010470,ANC06,meal,Hot Meal Upgrade,1,10.8,10.8
ANCP0010681,BKG010470,ANC05,seat,Extra Legroom Seat,1,25.2,25.2
ANCP0010682,BKG010471,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010683,BKG010472,ANC01,baggage,Extra Bag 23kg,1,31.7,31.7
ANCP0010684,BKG010472,ANC04,seat,Preferred Seat,1,16.3,16.3
ANCP0010685,BKG010473,ANC01,baggage,Extra Bag 23kg,1,31.7,31.7
ANCP0010686,BKG010473,ANC04,seat,Preferred Seat,1,16.3,16.3
ANCP0010687,BKG010474,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010688,BKG010475,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0010689,BKG010477,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010690,BKG010479,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010691,BKG010479,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0010692,BKG010480,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010693,BKG010481,ANC10,priority,Priority Boarding,1,13.33,13.33
ANCP0010694,BKG010481,ANC06,meal,Hot Meal Upgrade,1,16.67,16.67
ANCP0010695,BKG010482,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0010696,BKG010483,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0010697,BKG010484,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010698,BKG010485,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010699,BKG010486,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010700,BKG010487,ANC04,seat,Preferred Seat,1,24.92,24.92
ANCP0010701,BKG010487,ANC03,seat,Standard Seat,1,11.08,11.08
ANCP0010702,BKG010488,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010703,BKG010489,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0010704,BKG010490,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010705,BKG010491,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010706,BKG010492,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010707,BKG010494,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010708,BKG010495,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010709,BKG010497,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010710,BKG010498,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010711,BKG010499,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0010712,BKG010500,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0010713,BKG010500,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0010714,BKG010501,ANC08,lounge,Lounge Access ABJ,1,48.0,48.0
ANCP0010715,BKG010502,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010716,BKG010503,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
