loyalty_txn_id,customer_id,txn_date,txn_type,miles_amount,related_booking_id,description
LTX0003025,CUST0147,2024-12-20 00:00:00,Earn,127,BKG008866,Miles earned from flight booking (tier=Explorer)
LTX0003026,CUST0109,2024-12-22 00:00:00,Earn,227,BKG008874,Miles earned from flight booking (tier=Gold)
LTX0003027,CUST0216,2024-11-26 00:00:00,Earn,259,BKG008876,Miles earned from flight booking (tier=Silver)
LTX0003028,CUST0202,2025-01-12 00:00:00,Earn,160,BKG008878,Miles earned from flight booking (tier=Explorer)
LTX0003029,CUST0057,2024-11-29 00:00:00,Earn,163,BKG008880,Miles earned from flight booking (tier=Explorer)
LTX0003030,CUST0257,2025-01-04 00:00:00,Earn,71,BKG008885,Miles earned from flight booking (tier=Explorer)
LTX0003031,CUST0212,2024-12-06 00:00:00,Earn,130,BKG008888,Miles earned from flight booking (tier=Explorer)
LTX0003032,CUST0136,2025-01-09 00:00:00,Earn,175,BKG008890,Miles earned from flight booking (tier=Silver)
LTX0003033,CUST0192,2024-12-20 00:00:00,Earn,161,BKG008891,Miles earned from flight booking (tier=Silver)
LTX0003034,CUST0254,2024-11-28 00:00:00,Earn,114,BKG008893,Miles earned from flight booking (tier=Explorer)
LTX0003035,CUST0035,2024-12-08 00:00:00,Earn,154,BKG008897,Miles earned from flight booking (tier=Explorer)
LTX0003036,CUST0057,2025-01-16 00:00:00,Earn,316,BKG008906,Miles earned from flight booking (tier=Explorer)
LTX0003037,CUST0236,2024-12-08 00:00:00,Earn,398,BKG008907,Miles earned from flight booking (tier=Explorer)
LTX0003038,CUST0018,2025-01-02 00:00:00,Earn,192,BKG008912,Miles earned from flight booking (tier=Silver)
LTX0003039,CUST0129,2024-12-14 00:00:00,Earn,360,BKG008915,Miles earned from flight booking (tier=Explorer)
LTX0003040,CUST0157,2025-01-12 00:00:00,Earn,298,BKG008916,Miles earned from flight booking (tier=Silver)
LTX0003041,CUST0256,2024-12-16 00:00:00,Earn,291,BKG008917,Miles earned from flight booking (tier=Explorer)
LTX0003042,CUST0251,2024-12-12 00:00:00,Earn,556,BKG008920,Miles earned from flight booking (tier=Explorer)
LTX0003043,CUST0290,2024-11-26 00:00:00,Earn,236,BKG008922,Miles earned from flight booking (tier=Explorer)
LTX0003044,CUST0121,2025-01-16 00:00:00,Earn,200,BKG008923,Miles earned from flight booking (tier=Explorer)
LTX0003045,CUST0028,2025-01-21 00:00:00,Earn,538,BKG008927,Miles earned from flight booking (tier=Gold)
LTX0003046,CUST0250,2024-12-16 00:00:00,Earn,257,BKG008929,Miles earned from flight booking (tier=Explorer)
LTX0003047,CUST0067,2025-01-08 00:00:00,Earn,694,BKG008932,Miles earned from flight booking (tier=Explorer)
LTX0003048,CUST0080,2025-01-14 00:00:00,Earn,125,BKG008936,Miles earned from flight booking (tier=Explorer)
LTX0003049,CUST0251,2024-12-13 00:00:00,Earn,278,BKG008937,Miles earned from flight booking (tier=Explorer)
LTX0003050,CUST0081,2024-12-29 00:00:00,Earn,312,BKG008938,Miles earned from flight booking (tier=Gold)
LTX0003051,CUST0290,2024-11-25 00:00:00,Earn,349,BKG008939,Miles earned from flight booking (tier=Explorer)
LTX0003052,CUST0113,2024-12-25 00:00:00,Earn,352,BKG008948,Miles earned from flight booking (tier=Explorer)
LTX0003053,CUST0219,2025-01-08 00:00:00,Earn,385,BKG008950,Miles earned from flight booking (tier=Explorer)
LTX0003054,CUST0250,2024-12-05 00:00:00,Earn,319,BKG008951,Miles earned from flight booking (tier=Explorer)
LTX0003055,CUST0009,2025-01-13 00:00:00,Earn,476,BKG008952,Miles earned from flight booking (tier=Explorer)
LTX0003056,CUST0140,2024-12-09 00:00:00,Earn,206,BKG008953,Miles earned from flight booking (tier=Explorer)
LTX0003057,CUST0251,2024-12-29 00:00:00,Earn,289,BKG008954,Miles earned from flight booking (tier=Explorer)
LTX0003058,CUST0177,2025-01-17 00:00:00,Earn,343,BKG008958,Miles earned from flight booking (tier=Explorer)
LTX0003059,CUST0236,2024-12-14 00:00:00,Earn,310,BKG008959,Miles earned from flight booking (tier=Explorer)
LTX0003060,CUST0080,2025-01-14 00:00:00,Earn,379,BKG008961,Miles earned from flight booking (tier=Explorer)
LTX0003061,CUST0007,2024-12-28 00:00:00,Earn,773,BKG008965,Miles earned from flight booking (tier=Explorer)
LTX0003062,CUST0240,2024-12-17 00:00:00,Earn,251,BKG008966,Miles earned from flight booking (tier=Explorer)
LTX0003063,CUST0250,2024-12-13 00:00:00,Earn,334,BKG008970,Miles earned from flight booking (tier=Explorer)
LTX0003064,CUST0106,2024-12-08 00:00:00,Earn,108,BKG008971,Miles earned from flight booking (tier=Explorer)
LTX0003065,CUST0177,2025-01-18 00:00:00,Earn,321,BKG008972,Miles earned from flight booking (tier=Explorer)
LTX0003066,CUST0041,2024-12-07 00:00:00,Earn,412,BKG008975,Miles earned from flight booking (tier=Silver)
LTX0003067,CUST0112,2025-01-01 00:00:00,Earn,293,BKG008979,Miles earned from flight booking (tier=Explorer)
LTX0003068,CUST0235,2024-12-05 00:00:00,Earn,165,BKG008983,Miles earned from flight booking (tier=Explorer)
LTX0003069,CUST0112,2024-12-13 00:00:00,Earn,245,BKG008984,Miles earned from flight booking (tier=Explorer)
LTX0003070,CUST0151,2025-01-11 00:00:00,Earn,818,BKG008986,Miles earned from flight booking (tier=Gold)
LTX0003071,CUST0002,2025-01-22 00:00:00,Earn,162,BKG008987,Miles earned from flight booking (tier=Explorer)
LTX0003072,CUST0195,2025-01-21 00:00:00,Earn,347,BKG008989,Miles earned from flight booking (tier=Gold)
LTX0003073,CUST0007,2025-01-02 00:00:00,Earn,210,BKG008990,Miles earned from flight booking (tier=Explorer)
LTX0003074,CUST0090,2024-12-16 00:00:00,Earn,297,BKG008996,Miles earned from flight booking (tier=Gold)
LTX0003075,CUST0251,2025-01-22 00:00:00,Earn,166,BKG008997,Miles earned from flight booking (tier=Explorer)
LTX0003076,CUST0007,2024-11-25 00:00:00,Earn,762,BKG008998,Miles earned from flight booking (tier=Explorer)
LTX0003077,CUST0048,2024-12-06 00:00:00,Earn,368,BKG009003,Miles earned from flight booking (tier=Explorer)
LTX0003078,CUST0235,2025-01-04 00:00:00,Earn,346,BKG009004,Miles earned from flight booking (tier=Explorer)
LTX0003079,CUST0081,2024-12-17 00:00:00,Earn,410,BKG009007,Miles earned from flight booking (tier=Gold)
LTX0003080,CUST0035,2024-12-10 00:00:00,Earn,218,BKG009015,Miles earned from flight booking (tier=Explorer)
LTX0003081,CUST0030,2024-12-24 00:00:00,Earn,152,BKG009017,Miles earned from flight booking (tier=Silver)
LTX0003082,CUST0106,2024-11-27 00:00:00,Earn,578,BKG009018,Miles earned from flight booking (tier=Explorer)
LTX0003083,CUST0233,2024-12-24 00:00:00,Earn,225,BKG009020,Miles earned from flight booking (tier=Explorer)
LTX0003084,CUST0032,2025-01-16 00:00:00,Earn,479,BKG009021,Miles earned from flight booking (tier=Explorer)
LTX0003085,CUST0154,2025-01-18 00:00:00,Earn,269,BKG009027,Miles earned from flight booking (tier=Gold)
LTX0003086,CUST0047,2024-11-28 00:00:00,Earn,358,BKG009028,Miles earned from flight booking (tier=Silver)
LTX0003087,CUST0025,2024-12-06 00:00:00,Earn,514,BKG009030,Miles earned from flight booking (tier=Silver)
LTX0003088,CUST0122,2025-01-16 00:00:00,Earn,258,BKG009036,Miles earned from flight booking (tier=Explorer)
LTX0003089,CUST0193,2024-11-26 00:00:00,Earn,1087,BKG009038,Miles earned from flight booking (tier=Gold)
LTX0003090,CUST0185,2025-01-21 00:00:00,Earn,902,BKG009059,Miles earned from flight booking (tier=Explorer)
LTX0003091,CUST0233,2025-01-21 00:00:00,Earn,669,BKG009060,Miles earned from flight booking (tier=Explorer)
LTX0003092,CUST0025,2024-12-22 00:00:00,Earn,606,BKG009064,Miles earned from flight booking (tier=Silver)
LTX0003093,CUST0262,2024-12-26 00:00:00,Earn,483,BKG009067,Miles earned from flight booking (tier=Explorer)
LTX0003094,CUST0195,2025-01-20 00:00:00,Earn,1642,BKG009068,Miles earned from flight booking (tier=Gold)
LTX0003095,CUST0240,2025-01-12 00:00:00,Earn,1272,BKG009069,Miles earned from flight booking (tier=Explorer)
LTX0003096,CUST0082,2024-12-13 00:00:00,Earn,1490,BKG009070,Miles earned from flight booking (tier=Silver)
LTX0003097,CUST0206,2024-12-13 00:00:00,Earn,986,BKG009071,Miles earned from flight booking (tier=Gold)
LTX0003098,CUST0144,2025-01-11 00:00:00,Earn,453,BKG009075,Miles earned from flight booking (tier=Explorer)
LTX0003099,CUST0009,2024-12-27 00:00:00,Earn,911,BKG009076,Miles earned from flight booking (tier=Explorer)
LTX0003100,CUST0122,2025-01-22 00:00:00,Earn,951,BKG009081,Miles earned from flight booking (tier=Explorer)
LTX0003101,CUST0090,2024-12-26 00:00:00,Earn,1173,BKG009082,Miles earned from flight booking (tier=Gold)
LTX0003102,CUST0223,2025-01-12 00:00:00,Earn,1657,BKG009086,Miles earned from flight booking (tier=Silver)
LTX0003103,CUST0147,2024-12-24 00:00:00,Earn,632,BKG009087,Miles earned from flight booking (tier=Explorer)
LTX0003104,CUST0145,2024-12-09 00:00:00,Earn,1574,BKG009088,Miles earned from flight booking (tier=Gold)
LTX0003105,CUST0250,2025-01-18 00:00:00,Earn,1452,BKG009089,Miles earned from flight booking (tier=Explorer)
LTX0003106,CUST0198,2024-12-31 00:00:00,Earn,1451,BKG009090,Miles earned from flight booking (tier=Silver)
LTX0003107,CUST0002,2024-12-13 00:00:00,Earn,1003,BKG009091,Miles earned from flight booking (tier=Explorer)
LTX0003108,CUST0278,2024-12-01 00:00:00,Earn,778,BKG009093,Miles earned from flight booking (tier=Explorer)
LTX0003109,CUST0028,2024-12-28 00:00:00,Earn,740,BKG009095,Miles earned from flight booking (tier=Gold)
LTX0003110,CUST0286,2025-01-02 00:00:00,Earn,1360,BKG009096,Miles earned from flight booking (tier=Gold)
LTX0003111,CUST0061,2024-12-25 00:00:00,Earn,771,BKG009099,Miles earned from flight booking (tier=Silver)
LTX0003112,CUST0055,2025-01-01 00:00:00,Earn,1578,BKG009100,Miles earned from flight booking (tier=Explorer)
LTX0003113,CUST0246,2024-12-28 00:00:00,Earn,227,BKG009105,Miles earned from flight booking (tier=Explorer)
LTX0003114,CUST0239,2024-12-20 00:00:00,Earn,483,BKG009112,Miles earned from flight booking (tier=Silver)
LTX0003115,CUST0043,2024-12-18 00:00:00,Earn,187,BKG009115,Miles earned from flight booking (tier=Explorer)
LTX0003116,CUST0214,2025-01-05 00:00:00,Earn,176,BKG009116,Miles earned from flight booking (tier=Explorer)
LTX0003117,CUST0112,2024-12-30 00:00:00,Earn,265,BKG009120,Miles earned from flight booking (tier=Explorer)
LTX0003118,CUST0121,2024-12-26 00:00:00,Earn,120,BKG009121,Miles earned from flight booking (tier=Explorer)
LTX0003119,CUST0185,2024-12-21 00:00:00,Earn,293,BKG009126,Miles earned from flight booking (tier=Explorer)
LTX0003120,CUST0145,2024-12-25 00:00:00,Earn,625,BKG009129,Miles earned from flight booking (tier=Gold)
LTX0003121,CUST0214,2024-12-18 00:00:00,Earn,221,BKG009132,Miles earned from flight booking (tier=Explorer)
LTX0003122,CUST0198,2025-01-16 00:00:00,Earn,467,BKG009137,Miles earned from flight booking (tier=Silver)
LTX0003123,CUST0144,2024-12-18 00:00:00,Earn,974,BKG009140,Miles earned from flight booking (tier=Explorer)
LTX0003124,CUST0119,2024-12-08 00:00:00,Earn,279,BKG009142,Miles earned from flight booking (tier=Silver)
LTX0003125,CUST0090,2025-01-12 00:00:00,Earn,301,BKG009153,Miles earned from flight booking (tier=Gold)
LTX0003126,CUST0047,2024-12-06 00:00:00,Earn,421,BKG009156,Miles earned from flight booking (tier=Silver)
LTX0003127,CUST0103,2025-01-02 00:00:00,Earn,336,BKG009160,Miles earned from flight booking (tier=Silver)
LTX0003128,CUST0113,2024-12-03 00:00:00,Earn,233,BKG009162,Miles earned from flight booking (tier=Explorer)
LTX0003129,CUST0053,2025-01-21 00:00:00,Earn,185,BKG009163,Miles earned from flight booking (tier=Explorer)
LTX0003130,CUST0099,2024-11-25 00:00:00,Earn,196,BKG009165,Miles earned from flight booking (tier=Explorer)
LTX0003131,CUST0106,2024-12-29 00:00:00,Earn,295,BKG009173,Miles earned from flight booking (tier=Explorer)
LTX0003132,CUST0083,2025-01-21 00:00:00,Earn,196,BKG009174,Miles earned from flight booking (tier=Explorer)
LTX0003133,CUST0268,2025-01-08 00:00:00,Earn,158,BKG009176,Miles earned from flight booking (tier=Silver)
LTX0003134,CUST0148,2024-11-29 00:00:00,Earn,155,BKG009178,Miles earned from flight booking (tier=Explorer)
LTX0003135,CUST0212,2024-12-15 00:00:00,Earn,116,BKG009180,Miles earned from flight booking (tier=Explorer)
LTX0003136,CUST0143,2024-11-30 00:00:00,Earn,237,BKG009182,Miles earned from flight booking (tier=Explorer)
LTX0003137,CUST0255,2024-12-23 00:00:00,Earn,280,BKG009186,Miles earned from flight booking (tier=Gold)
LTX0003138,CUST0276,2025-01-12 00:00:00,Earn,114,BKG009187,Miles earned from flight booking (tier=Explorer)
LTX0003139,CUST0051,2024-12-04 00:00:00,Earn,148,BKG009188,Miles earned from flight booking (tier=Explorer)
LTX0003140,CUST0033,2025-01-20 00:00:00,Earn,86,BKG009190,Miles earned from flight booking (tier=Explorer)
LTX0003141,CUST0219,2024-11-26 00:00:00,Earn,101,BKG009191,Miles earned from flight booking (tier=Explorer)
LTX0003142,CUST0229,2024-12-02 00:00:00,Earn,165,BKG009192,Miles earned from flight booking (tier=Explorer)
LTX0003143,CUST0246,2024-12-27 00:00:00,Earn,127,BKG009194,Miles earned from flight booking (tier=Explorer)
LTX0003144,CUST0292,2025-01-12 00:00:00,Earn,127,BKG009198,Miles earned from flight booking (tier=Gold)
LTX0003145,CUST0028,2024-12-10 00:00:00,Earn,242,BKG009200,Miles earned from flight booking (tier=Gold)
LTX0003146,CUST0170,2025-01-20 00:00:00,Earn,161,BKG009205,Miles earned from flight booking (tier=Silver)
LTX0003147,CUST0004,2025-01-06 00:00:00,Earn,96,BKG009206,Miles earned from flight booking (tier=Explorer)
LTX0003148,CUST0039,2025-01-10 00:00:00,Earn,190,BKG009207,Miles earned from flight booking (tier=Silver)
LTX0003149,CUST0113,2024-12-12 00:00:00,Earn,137,BKG009210,Miles earned from flight booking (tier=Explorer)
LTX0003150,CUST0009,2025-01-22 00:00:00,Earn,300,BKG009211,Miles earned from flight booking (tier=Explorer)
LTX0003151,CUST0008,2025-01-13 00:00:00,Earn,143,BKG009212,Miles earned from flight booking (tier=Explorer)
LTX0003152,CUST0246,2024-12-22 00:00:00,Earn,101,BKG009214,Miles earned from flight booking (tier=Explorer)
LTX0003153,CUST0272,2025-01-12 00:00:00,Earn,98,BKG009215,Miles earned from flight booking (tier=Explorer)
LTX0003154,CUST0251,2025-01-04 00:00:00,Earn,149,BKG009221,Miles earned from flight booking (tier=Explorer)
LTX0003155,CUST0080,2024-12-02 00:00:00,Earn,113,BKG009222,Miles earned from flight booking (tier=Explorer)
LTX0003156,CUST0268,2025-01-11 00:00:00,Earn,88,BKG009224,Miles earned from flight booking (tier=Silver)
LTX0003157,CUST0136,2024-12-16 00:00:00,Earn,224,BKG009231,Miles earned from flight booking (tier=Silver)
LTX0003158,CUST0080,2024-12-26 00:00:00,Earn,125,BKG009234,Miles earned from flight booking (tier=Explorer)
LTX0003159,CUST0185,2024-12-03 00:00:00,Earn,93,BKG009235,Miles earned from flight booking (tier=Explorer)
LTX0003160,CUST0214,2024-12-11 00:00:00,Earn,117,BKG009244,Miles earned from flight booking (tier=Explorer)
LTX0003161,CUST0227,2024-12-09 00:00:00,Earn,136,BKG009247,Miles earned from flight booking (tier=Gold)
LTX0003162,CUST0206,2025-01-10 00:00:00,Earn,392,BKG009248,Miles earned from flight booking (tier=Gold)
LTX0003163,CUST0041,2024-12-11 00:00:00,Earn,129,BKG009249,Miles earned from flight booking (tier=Silver)
LTX0003164,CUST0254,2024-12-14 00:00:00,Earn,71,BKG009250,Miles earned from flight booking (tier=Explorer)
LTX0003165,CUST0057,2025-01-17 00:00:00,Earn,270,BKG009251,Miles earned from flight booking (tier=Explorer)
LTX0003166,CUST0047,2024-12-19 00:00:00,Earn,290,BKG009256,Miles earned from flight booking (tier=Silver)
LTX0003167,CUST0053,2025-01-11 00:00:00,Earn,173,BKG009261,Miles earned from flight booking (tier=Explorer)
LTX0003168,CUST0004,2024-12-24 00:00:00,Earn,269,BKG009263,Miles earned from flight booking (tier=Explorer)
LTX0003169,CUST0125,2024-12-16 00:00:00,Earn,266,BKG009265,Miles earned from flight booking (tier=Silver)
LTX0003170,CUST0248,2025-01-15 00:00:00,Earn,379,BKG009267,Miles earned from flight booking (tier=Silver)
LTX0003171,CUST0056,2024-12-08 00:00:00,Earn,188,BKG009273,Miles earned from flight booking (tier=Gold)
LTX0003172,CUST0098,2025-01-08 00:00:00,Earn,1487,BKG009278,Miles earned from flight booking (tier=Gold)
LTX0003173,CUST0192,2025-01-20 00:00:00,Earn,256,BKG009282,Miles earned from flight booking (tier=Silver)
LTX0003174,CUST0252,2024-11-28 00:00:00,Earn,412,BKG009283,Miles earned from flight booking (tier=Gold)
LTX0003175,CUST0143,2024-12-29 00:00:00,Earn,136,BKG009286,Miles earned from flight booking (tier=Explorer)
LTX0003176,CUST0002,2024-12-28 00:00:00,Earn,264,BKG009288,Miles earned from flight booking (tier=Explorer)
LTX0003177,CUST0199,2025-01-09 00:00:00,Earn,369,BKG009296,Miles earned from flight booking (tier=Silver)
LTX0003178,CUST0033,2024-11-27 00:00:00,Earn,262,BKG009300,Miles earned from flight booking (tier=Explorer)
LTX0003179,CUST0032,2025-01-10 00:00:00,Earn,228,BKG009303,Miles earned from flight booking (tier=Explorer)
LTX0003180,CUST0213,2024-11-27 00:00:00,Earn,286,BKG009306,Miles earned from flight booking (tier=Gold)
LTX0003181,CUST0198,2024-12-04 00:00:00,Earn,155,BKG009310,Miles earned from flight booking (tier=Silver)
LTX0003182,CUST0031,2024-12-20 00:00:00,Earn,599,BKG009312,Miles earned from flight booking (tier=Gold)
LTX0003183,CUST0145,2024-12-19 00:00:00,Earn,258,BKG009314,Miles earned from flight booking (tier=Gold)
LTX0003184,CUST0248,2024-12-26 00:00:00,Earn,807,BKG009316,Miles earned from flight booking (tier=Silver)
LTX0003185,CUST0211,2025-01-10 00:00:00,Earn,255,BKG009320,Miles earned from flight booking (tier=Gold)
LTX0003186,CUST0025,2024-12-22 00:00:00,Earn,204,BKG009326,Miles earned from flight booking (tier=Silver)
LTX0003187,CUST0268,2024-12-26 00:00:00,Earn,456,BKG009331,Miles earned from flight booking (tier=Silver)
LTX0003188,CUST0120,2025-01-10 00:00:00,Earn,265,BKG009334,Miles earned from flight booking (tier=Explorer)
LTX0003189,CUST0030,2024-12-25 00:00:00,Earn,220,BKG009335,Miles earned from flight booking (tier=Silver)
LTX0003190,CUST0144,2025-01-01 00:00:00,Earn,459,BKG009336,Miles earned from flight booking (tier=Explorer)
LTX0003191,CUST0028,2024-12-09 00:00:00,Earn,338,BKG009339,Miles earned from flight booking (tier=Gold)
LTX0003192,CUST0272,2024-11-26 00:00:00,Earn,283,BKG009342,Miles earned from flight booking (tier=Explorer)
LTX0003193,CUST0279,2024-12-06 00:00:00,Earn,346,BKG009349,Miles earned from flight booking (tier=Gold)
LTX0003194,CUST0081,2025-01-19 00:00:00,Earn,296,BKG009365,Miles earned from flight booking (tier=Gold)
LTX0003195,CUST0026,2024-12-03 00:00:00,Earn,166,BKG009366,Miles earned from flight booking (tier=Explorer)
LTX0003196,CUST0252,2024-12-24 00:00:00,Earn,416,BKG009369,Miles earned from flight booking (tier=Gold)
LTX0003197,CUST0214,2024-11-30 00:00:00,Earn,756,BKG009370,Miles earned from flight booking (tier=Explorer)
LTX0003198,CUST0195,2025-01-07 00:00:00,Earn,415,BKG009373,Miles earned from flight booking (tier=Gold)
LTX0003199,CUST0133,2024-12-09 00:00:00,Earn,234,BKG009374,Miles earned from flight booking (tier=Explorer)
LTX0003200,CUST0033,2024-12-22 00:00:00,Earn,168,BKG009378,Miles earned from flight booking (tier=Explorer)
LTX0003201,CUST0136,2025-01-10 00:00:00,Earn,158,BKG009379,Miles earned from flight booking (tier=Silver)
LTX0003202,CUST0026,2025-01-02 00:00:00,Earn,210,BKG009381,Miles earned from flight booking (tier=Explorer)
LTX0003203,CUST0186,2025-01-16 00:00:00,Earn,604,BKG009386,Miles earned from flight booking (tier=Explorer)
LTX0003204,CUST0108,2024-11-28 00:00:00,Earn,169,BKG009387,Miles earned from flight booking (tier=Gold)
